id,account,group,IP,url,port,vlan,switchIP,time,day,hour,minute,account_IP,account_url,account_switchIP,account_url_IP,url_IP_switchIP,account_IP__count,account_url__count,account_switchIP__count,account_url_IP__count,url_IP_switchIP__count,ret
38650,122,研发中心,101,786,14846,1000,13,2021/6/21 8:56,21,8,56,8693,49021,8649,226433,175103,115,9,117,3,3,0.1814
38651,122,研发中心,61,1202,28358,1000,66,2021/6/18 7:32,18,7,32,8673,49145,8677,226927,268189,52,14,36,1,1,0.2791
38652,122,研发中心,80,674,35785,1000,27,2021/6/11 6:13,11,6,13,8683,48978,8659,226223,147647,26,11,62,1,1,0.4922
38653,122,研发中心,1,40,28161,1000,44,2021/5/11 6:14,11,6,14,8645,48778,8667,225306,8960,63,1,66,1,1,0.4555
38654,122,研发中心,129,888,12485,1000,92,2021/5/2 8:56,2,8,56,8704,49046,8690,226512,200114,107,3,85,1,1,0.3129
38655,122,研发中心,131,494,12713,1000,95,2021/6/29 8:18,29,8,18,8705,48922,8692,225942,105853,28,5,88,1,1,0.4603
38656,122,研发中心,13,1000,38341,1000,91,2021/5/8 7:58,8,7,58,8649,49089,8689,226704,227342,142,7,134,1,3,0.3909
38657,122,研发中心,101,568,11188,1000,92,2021/6/6 8:34,6,8,34,8693,48944,8690,226042,122808,115,4,85,1,1,0.3137
38658,122,研发中心,38,1318,35274,1000,16,2021/6/10 7:04,10,7,4,8664,49185,8652,227113,301037,93,13,68,1,1,0.1819
38659,122,研发中心,91,1270,36815,1000,95,2021/6/5 8:03,5,8,3,8687,49168,8692,227028,288640,134,9,88,2,2,0.2515
38660,122,研发中心,108,931,32723,1000,108,2021/5/26 6:12,26,6,12,8696,49062,8697,226587,210533,87,16,77,3,2,0.2274
38661,122,研发中心,38,958,25846,1000,13,2021/6/25 7:35,25,7,35,8664,49072,8649,226620,215429,93,9,117,1,3,0.0597
38662,122,研发中心,26,860,21712,1000,0,2021/6/14 8:02,14,8,2,8656,49037,8647,226478,192665,54,3,54,1,3,0.382
38663,122,研发中心,131,764,23231,1000,92,2021/5/14 6:46,14,6,46,8705,49014,8690,226403,169592,28,8,85,1,1,0.4482
38664,122,研发中心,77,57,15482,1000,90,2021/5/6 7:31,6,7,31,8680,48783,8688,225337,13735,87,8,127,1,2,0.0305
38665,122,研发中心,70,710,35288,1000,15,2021/6/12 7:40,12,7,40,8677,48991,8651,226272,155303,2,7,112,1,1,0.6508
38666,122,研发中心,18,59,14227,1000,115,2021/6/1 7:42,1,7,42,8652,48784,8701,225342,14369,100,14,48,2,1,0.2176
38667,122,研发中心,38,418,15111,1000,66,2021/6/16 8:12,16,8,12,8664,48894,8677,225822,88605,93,10,36,2,1,0.0778
38668,122,研发中心,101,970,18717,1000,87,2021/5/21 6:49,21,6,49,8693,49080,8686,226664,220191,115,15,100,3,2,0.1934
38669,122,研发中心,79,216,14882,1000,16,2021/6/5 8:36,5,8,36,8682,48809,8652,225445,37561,25,10,68,1,1,0.531
38670,122,研发中心,131,243,22854,1000,92,2021/6/4 7:00,4,7,0,8705,48819,8690,225494,45097,28,6,85,1,1,0.4744
38671,122,研发中心,24,716,28768,1000,51,2021/6/14 5:29,14,5,29,8655,48993,8671,226284,156397,118,13,95,2,2,0.3639
38672,122,研发中心,18,757,16665,1000,114,2021/5/19 6:48,19,6,48,8652,49011,8700,226374,167486,100,16,54,1,1,0.2364
38673,122,研发中心,89,246,11237,1000,27,2021/5/12 5:10,12,5,10,8686,48822,8659,225509,46281,21,13,62,2,1,0.565
38674,122,研发中心,37,243,14772,1000,91,2021/5/17 8:14,17,8,14,8663,48819,8689,225491,44807,39,6,134,1,1,0.4188
38675,122,研发中心,125,995,11567,1000,105,2021/5/20 6:05,20,6,5,8703,49087,8695,226694,225726,119,13,111,2,7,0.3055
38676,122,研发中心,13,1074,22273,1000,44,2021/5/5 8:39,5,8,39,8649,49116,8667,226821,243180,142,9,66,1,2,0.3877
38677,122,研发中心,18,763,32461,1000,51,2021/5/16 6:07,16,6,7,8652,49013,8671,226396,168840,100,2,95,1,1,0.4138
38678,122,研发中心,78,254,23281,1000,51,2021/6/21 9:49,21,9,49,8681,48828,8671,225559,49364,59,12,95,1,1,0.3277
38679,122,研发中心,101,894,35785,1000,88,2021/5/5 7:41,5,7,41,8693,49049,8687,226539,201898,115,13,29,1,1,0.278
38680,122,研发中心,91,1095,13217,1000,90,2021/5/13 8:50,13,8,50,8687,49119,8688,226838,247076,134,8,127,1,1,0.2782
38681,122,研发中心,23,795,33161,1000,73,2021/5/17 6:27,17,6,27,8654,49024,8680,226441,176677,119,13,122,2,4,0.3644
38682,122,研发中心,125,1174,14124,1000,105,2021/6/23 7:25,23,7,25,8703,49138,8695,226907,262416,119,11,111,2,2,0.2717
38683,122,研发中心,115,699,11485,1000,13,2021/5/1 8:36,1,8,36,8698,48988,8649,226261,153412,51,13,117,2,2,0.3303
38684,122,研发中心,24,877,23635,1000,51,2021/5/23 7:23,23,7,23,8655,49041,8671,226491,196948,118,6,95,1,3,0.2853
38685,122,研发中心,80,45,36815,1000,27,2021/6/11 6:25,11,6,25,8683,48780,8659,225318,11132,26,6,62,1,1,0.4809
38686,122,研发中心,101,162,25141,1000,92,2021/6/19 8:31,19,8,31,8693,48793,8690,225378,23420,115,7,85,1,2,0.2277
38687,122,研发中心,24,781,38281,1000,13,2021/5/20 7:55,20,7,55,8655,49018,8649,226410,173397,118,10,117,1,2,0.2297
38688,122,研发中心,81,903,36148,1000,115,2021/6/12 7:50,12,7,50,8684,49054,8701,226562,205013,37,14,48,2,3,0.4558
38689,122,研发中心,129,970,23156,1000,114,2021/5/11 8:59,11,8,59,8704,49080,8700,226668,220296,107,15,54,1,1,0.1908
38690,122,研发中心,44,2,17416,1000,90,2021/5/17 7:15,17,7,15,8667,48767,8688,225253,672,15,1,127,1,2,0.662
38691,122,研发中心,129,256,25386,1000,87,2021/5/23 7:03,23,7,3,8704,48829,8686,225562,50257,107,1,100,1,1,0.429
38692,122,研发中心,23,747,27143,1000,115,2021/5/12 4:41,12,4,41,8654,49006,8701,226351,164700,119,14,48,2,2,0.5964
38693,122,研发中心,18,931,27156,1000,25,2021/5/24 5:27,24,5,27,8652,49062,8657,226579,210207,100,16,42,1,1,0.2916
38694,122,研发中心,26,356,12123,1000,44,2021/5/25 7:13,25,7,13,8656,48869,8667,225716,74319,54,5,66,1,2,0.3574
38695,122,研发中心,77,393,12815,1000,73,2021/6/3 5:52,3,5,52,8680,48889,8680,225802,84665,87,1,122,1,1,0.4494
38696,122,研发中心,26,540,27418,1000,102,2021/5/5 7:57,5,7,57,8656,48937,8694,225994,117270,54,2,103,1,1,0.4102
38697,122,研发中心,37,747,11485,1000,15,2021/5/29 7:39,29,7,39,8663,49006,8651,226356,164767,39,14,112,2,1,0.5929
38698,122,研发中心,39,758,25147,1000,87,2021/6/13 9:09,13,9,9,8665,49012,8686,226391,168062,83,13,100,1,2,0.1517
38699,122,研发中心,79,737,37762,1000,77,2021/6/14 7:52,14,7,52,8682,49002,8682,226340,162660,25,10,26,1,1,0.505
38700,122,研发中心,101,633,12628,1000,27,2021/5/3 7:58,3,7,58,8693,48963,8659,226151,137303,115,7,62,1,3,0.168
38701,122,研发中心,24,625,35333,1000,15,2021/5/20 8:59,20,8,59,8655,48960,8651,226137,134356,118,11,112,1,3,0.2793
38702,122,研发中心,13,1011,15788,1000,95,2021/6/3 7:08,3,7,8,8649,49094,8692,226730,230114,142,5,88,1,1,0.4334
38703,122,研发中心,39,449,25527,1000,73,2021/5/27 7:07,27,7,7,8665,48910,8680,225883,97593,83,11,122,2,2,0.1191
38704,122,研发中心,115,418,31784,1000,114,2021/5/13 7:33,13,7,33,8698,48894,8700,225829,88824,51,10,54,1,1,0.2512
38705,122,研发中心,1,1253,15788,1000,108,2021/6/6 5:59,6,5,59,8645,49164,8697,227010,282508,63,6,77,3,1,0.2354
38706,122,研发中心,79,248,24524,1000,115,2021/6/9 10:19,9,10,19,8682,48823,8701,225518,46739,25,12,48,1,1,0.5562
38707,122,研发中心,26,192,38415,1000,92,2021/5/2 6:47,2,6,47,8656,48802,8690,225408,31027,54,9,85,1,1,0.2452
38708,122,研发中心,129,806,25846,1000,34,2021/6/7 9:54,7,9,54,8704,49028,8661,226464,180069,107,8,46,2,1,0.2743
38709,122,研发中心,23,995,32461,1000,15,2021/6/22 8:32,22,8,32,8654,49087,8651,226686,225343,119,13,112,1,4,0.2601
38710,122,研发中心,23,1202,31618,1000,90,2021/6/11 10:12,11,10,12,8654,49145,8688,226922,268052,119,14,127,1,1,0.3681
38711,122,研发中心,129,1095,23128,1000,51,2021/6/21 7:04,21,7,4,8704,49119,8671,226839,247175,107,8,95,1,1,0.1376
38712,122,研发中心,101,653,31733,1000,108,2021/6/1 8:44,1,8,44,8693,48970,8697,226189,142259,115,16,77,1,3,0.2948
38713,122,研发中心,1,251,14756,1000,123,2021/5/28 7:46,28,7,46,8645,48826,8702,225531,47772,63,23,88,1,2,0.606
38714,122,研发中心,108,1012,33385,1000,105,2021/5/2 6:42,2,6,42,8696,49095,8695,226740,230839,87,8,111,1,2,0.1004
38715,122,研发中心,16,252,13752,1000,27,2021/5/15 6:12,15,6,12,8650,48827,8659,225549,48286,14,4,62,1,1,0.6073
38716,122,研发中心,13,1026,35643,1000,51,2021/5/19 8:14,19,8,14,8649,49101,8671,226754,233890,142,1,95,1,1,0.562
38717,122,研发中心,26,308,15286,1000,114,2021/5/13 7:22,13,7,22,8656,48853,8700,225656,65136,54,7,54,1,1,0.2366
38718,122,研发中心,115,317,27538,1000,105,2021/5/6 8:03,6,8,3,8698,48855,8695,225674,67471,51,7,111,1,3,0.2951
38719,122,研发中心,81,751,17416,1000,44,2021/5/22 9:18,22,9,18,8684,49009,8667,226369,166234,37,4,66,1,9,0.4774
38720,122,研发中心,36,59,18122,1000,88,2021/5/15 9:42,15,9,42,8662,48784,8687,225346,14436,66,14,29,1,1,0.3228
38721,122,研发中心,101,372,17237,1000,105,2021/5/11 7:35,11,7,35,8693,48879,8695,225769,79255,115,18,111,1,2,0.4725
38722,122,研发中心,91,408,33656,1000,9,2021/6/4 7:04,4,7,4,8687,48891,8648,225809,87383,134,7,6,1,1,0.3277
38723,122,研发中心,24,278,15286,1000,51,2021/6/21 7:35,21,7,35,8655,48841,8671,225603,56647,118,8,95,1,1,0.2644
38724,122,研发中心,13,731,12431,1000,92,2021/5/22 6:07,22,6,7,8649,48999,8690,226317,160678,142,15,85,1,3,0.4972
38725,122,研发中心,129,1037,23267,1000,27,2021/5/2 8:25,2,8,25,8704,49105,8659,226767,236323,107,11,62,3,1,0.1272
38726,122,研发中心,101,1236,15677,1000,123,2021/5/16 7:55,16,7,55,8693,49156,8702,226980,277649,115,7,88,1,5,0.1385
38727,122,研发中心,13,1313,12735,1000,91,2021/6/1 6:30,1,6,30,8649,49183,8689,227090,299901,142,19,134,2,10,0.5535
38728,122,研发中心,78,543,16435,1000,73,2021/6/1 9:01,1,9,1,8681,48938,8680,226003,117920,59,14,122,1,1,0.4789
38729,122,研发中心,37,277,27156,1000,27,2021/6/23 5:58,23,5,58,8663,48840,8659,225597,56250,39,7,62,1,1,0.452
38730,122,研发中心,13,576,23782,1000,102,2021/6/19 8:00,19,8,0,8649,48945,8694,226043,124099,142,14,103,2,4,0.4926
38731,122,研发中心,32,598,17221,1000,87,2021/6/3 6:05,3,6,5,8660,48952,8686,226092,128811,12,10,100,1,2,0.5777
38732,122,研发中心,81,1095,35566,1000,87,2021/5/21 7:05,21,7,5,8684,49119,8686,226837,247037,37,8,100,1,3,0.3706
38733,122,研发中心,38,471,26574,1000,91,2021/5/3 8:35,3,8,35,8664,48917,8689,225909,101508,93,7,134,2,7,0.1229
38734,122,研发中心,23,481,26138,1000,51,2021/5/18 7:24,18,7,24,8654,48920,8671,225925,103747,119,11,95,1,1,0.2624
38735,122,研发中心,18,1181,23128,1000,33,2021/6/24 9:11,24,9,11,8652,49140,8660,226911,264069,100,4,6,1,1,0.3127
38736,122,研发中心,24,254,12431,1000,34,2021/5/3 7:00,3,7,0,8655,48828,8661,225555,49185,118,12,46,1,1,0.2387
38737,122,研发中心,24,543,28243,1000,15,2021/6/22 7:27,22,7,27,8655,48938,8651,225998,117755,118,14,112,1,3,0.4473
38738,122,研发中心,37,881,35587,1000,91,2021/6/20 6:40,20,6,40,8663,49042,8689,226499,197806,39,8,134,1,1,0.4167
38739,122,研发中心,101,37,12876,1000,16,2021/5/17 6:32,17,6,32,8693,48776,8652,225300,8081,115,7,68,1,1,0.2704
38740,122,研发中心,118,1236,18561,1000,13,2021/5/26 9:40,26,9,40,8701,49156,8649,226981,277697,80,7,117,1,1,0.1874
38741,122,研发中心,24,44,38415,1000,105,2021/5/18 7:35,18,7,35,8655,48779,8695,225308,10503,118,9,111,1,1,0.2297
38742,122,研发中心,23,1107,26853,1000,51,2021/5/22 8:09,22,8,9,8654,49124,8671,226858,250215,119,8,95,1,1,0.2496
38743,122,研发中心,31,710,13865,1000,73,2021/5/25 5:18,25,5,18,8659,48991,8680,226271,155187,8,7,122,1,1,0.6583
38744,122,研发中心,101,891,18726,1000,114,2021/5/5 9:00,5,9,0,8693,49048,8700,226529,201002,115,10,54,1,2,0.1842
38745,122,研发中心,13,518,17237,1000,105,2021/5/20 8:12,20,8,12,8649,48932,8695,225973,111224,142,10,111,3,3,0.3946
38746,122,研发中心,38,1281,17237,1000,15,2021/6/28 5:58,28,5,58,8664,49172,8651,227043,291552,93,10,112,1,3,0.1687
38747,122,研发中心,91,962,28112,1000,27,2021/6/15 7:08,15,7,8,8687,49075,8659,226632,216903,134,11,62,3,2,0.2648
38748,122,研发中心,77,497,25527,1000,87,2021/5/29 7:10,29,7,10,8680,48924,8686,225948,106862,87,6,100,1,2,0.2058
38749,122,研发中心,23,591,25527,1000,44,2021/5/23 6:38,23,6,38,8654,48950,8667,226069,127495,119,11,66,1,2,0.2643
38750,122,研发中心,23,1282,21332,1000,0,2021/6/6 7:00,6,7,0,8654,49173,8647,227048,291928,119,4,54,1,1,0.396
38751,122,研发中心,67,59,26831,1000,123,2021/6/13 8:35,13,8,35,8675,48784,8702,225349,14526,45,14,88,1,2,0.3776
38752,122,研发中心,37,1288,23128,1000,105,2021/5/29 8:29,29,8,29,8663,49174,8695,227054,292928,39,13,111,1,2,0.4584
38753,122,研发中心,13,653,34572,1000,90,2021/6/13 7:28,13,7,28,8649,48970,8688,226182,141948,142,16,127,2,11,0.4512
38754,122,研发中心,23,795,36136,1000,73,2021/6/14 8:25,14,8,25,8654,49024,8680,226441,176677,119,13,122,2,4,0.3476
38755,122,研发中心,101,453,15517,1000,73,2021/5/23 7:13,23,7,13,8693,48912,8680,225892,98328,115,8,122,1,1,0.1575
38756,122,研发中心,36,165,25141,1000,0,2021/5/2 9:55,2,9,55,8662,48794,8647,225381,24326,66,1,54,1,2,0.4894
38757,122,研发中心,108,1073,31585,1000,0,2021/5/18 7:10,18,7,10,8696,49115,8647,226817,243052,87,13,54,2,2,0.1785
38758,122,研发中心,101,57,37257,1000,102,2021/5/4 7:16,4,7,16,8693,48783,8694,225339,13840,115,8,103,1,1,0.145
38759,122,研发中心,91,169,11647,1000,115,2021/5/21 8:35,21,8,35,8687,48797,8701,225398,26137,134,11,48,2,1,0.264
38760,122,研发中心,81,1313,18884,1000,13,2021/5/18 8:38,18,8,38,8684,49183,8649,227097,300133,37,19,117,1,2,0.5342
38761,122,研发中心,38,962,34175,1000,34,2021/6/14 8:19,14,8,19,8664,49075,8661,226631,216750,93,11,46,1,1,0.0839
38762,122,研发中心,38,1063,25527,1000,66,2021/6/21 7:19,21,7,19,8664,49112,8677,226797,240637,93,12,36,2,1,0.1744
38763,122,研发中心,129,44,31627,1000,91,2021/6/26 5:31,26,5,31,8704,48779,8689,225314,10827,107,9,134,1,1,0.2429
38764,122,研发中心,4,903,28161,1000,90,2021/6/25 7:01,25,7,1,8646,49054,8688,226558,204725,27,14,127,3,1,0.5242
38765,122,研发中心,125,653,21125,1000,51,2021/5/8 8:52,8,8,52,8703,48970,8671,226193,142326,119,16,95,1,6,0.3661
38766,122,研发中心,61,903,18854,1000,51,2021/6/12 5:57,12,5,57,8673,49054,8671,226561,204928,52,14,95,1,2,0.4093
38767,122,研发中心,1,795,12431,1000,44,2021/6/1 8:16,1,8,16,8645,49024,8667,226439,176590,63,13,66,2,1,0.2789
38768,122,研发中心,91,734,24827,1000,16,2021/6/10 7:55,10,7,55,8687,49001,8652,226333,161817,134,7,68,1,2,0.2825
38769,122,研发中心,13,956,38867,1000,92,2021/5/1 8:45,1,8,45,8649,49070,8690,226605,214754,142,11,85,1,1,0.3898
38770,122,研发中心,39,1312,11755,1000,92,2021/6/9 7:46,9,7,46,8665,49182,8690,227084,299573,83,8,85,1,1,0.0626
38771,122,研发中心,13,242,25147,1000,15,2021/5/20 7:02,20,7,2,8649,48818,8651,225482,44235,142,8,112,1,2,0.4091
38772,122,研发中心,38,54,38647,1000,77,2021/6/13 7:26,13,7,26,8664,48782,8682,225327,13030,93,14,26,1,3,0.3114
38773,122,研发中心,24,59,35733,1000,91,2021/6/18 9:05,18,9,5,8655,48784,8689,225344,14402,118,14,134,2,13,0.3368
38774,122,研发中心,115,797,13752,1000,51,2021/5/8 7:17,8,7,17,8698,49025,8671,226453,177503,51,7,95,2,2,0.2461
38775,122,研发中心,61,902,24553,1000,105,2021/6/7 8:24,7,8,24,8673,49053,8695,226554,204466,52,4,111,1,1,0.2679
38776,122,研发中心,131,1012,33568,1000,15,2021/6/11 8:08,11,8,8,8705,49095,8651,226742,230922,28,8,112,1,1,0.4391
38777,122,研发中心,18,192,38327,1000,0,2021/5/25 6:44,25,6,44,8652,48802,8647,225407,30973,100,9,54,1,1,0.1208
38778,122,研发中心,36,566,24618,1000,27,2021/6/12 7:51,12,7,51,8662,48943,8659,226034,122073,66,10,62,1,1,0.1568
38779,122,研发中心,111,639,25147,1000,51,2021/5/20 6:30,20,6,30,8697,48964,8671,226157,138983,7,9,95,1,1,0.5936
38780,122,研发中心,81,877,18122,1000,87,2021/5/12 6:45,12,6,45,8684,49041,8686,226495,197146,37,6,100,1,1,0.409
38781,122,研发中心,129,1107,12431,1000,51,2021/6/24 9:30,24,9,30,8704,49124,8671,226862,250581,107,8,95,1,1,0.2098
38782,122,研发中心,13,38,33545,1000,102,2021/5/4 9:34,4,9,34,8649,48777,8694,225303,8241,142,4,103,1,1,0.5006
38783,122,研发中心,23,853,13184,1000,90,2021/5/27 7:59,27,7,59,8654,49033,8688,226469,191415,119,5,127,1,3,0.2925
38784,122,研发中心,101,229,12618,1000,92,2021/6/25 5:54,25,5,54,8693,48813,8690,225460,40861,115,1,85,1,1,0.4397
38785,122,研发中心,118,751,14756,1000,45,2021/5/21 6:41,21,6,41,8701,49009,8668,226370,166339,80,4,13,2,1,0.2882
38786,122,研发中心,129,237,12628,1000,0,2021/6/1 7:43,1,7,43,8704,48816,8647,225476,42608,107,16,54,1,2,0.173
38787,122,研发中心,26,304,25364,1000,90,2021/5/28 8:30,28,8,30,8656,48850,8688,225641,63751,54,3,127,1,2,0.3882
38788,122,研发中心,1,968,24421,1000,91,2021/6/24 5:30,24,5,30,8645,49078,8689,226648,219003,63,10,134,1,1,0.2908
38789,122,研发中心,118,562,34572,1000,92,2021/6/1 7:21,1,7,21,8701,48941,8690,226028,121265,80,12,85,1,2,0.1739
38790,122,研发中心,13,717,17175,1000,0,2021/6/12 7:06,12,7,6,8649,48994,8647,226293,156812,142,1,54,1,2,0.5637
38791,122,研发中心,13,665,26616,1000,25,2021/5/11 7:53,11,7,53,8649,48974,8657,226206,144854,142,11,42,2,2,0.3772
38792,122,研发中心,1,466,28114,1000,77,2021/5/23 8:36,23,8,36,8645,48916,8682,225898,100386,63,13,26,1,2,0.2581
38793,122,研发中心,78,1072,37172,1000,95,2021/6/9 6:57,9,6,57,8681,49114,8692,226807,242484,59,6,88,1,1,0.336
38794,122,研发中心,129,1072,13217,1000,87,2021/5/17 9:08,17,9,8,8704,49114,8686,226809,242661,107,6,100,2,2,0.2646
38795,122,研发中心,38,699,16318,1000,95,2021/5/11 6:39,11,6,39,8664,48988,8692,226257,153179,93,13,88,1,1,0.2313
38796,122,研发中心,78,244,25141,1000,87,2021/5/20 8:51,20,8,51,8681,48820,8686,225499,45376,59,8,100,1,1,0.2796
38797,122,研发中心,36,429,22753,1000,92,2021/6/26 5:49,26,5,49,8662,48901,8690,225853,91957,66,4,85,1,1,0.3399
38798,122,研发中心,36,1215,25147,1000,114,2021/6/3 7:24,3,7,24,8662,49148,8700,226940,271331,66,8,54,1,8,0.1686
38799,122,研发中心,108,536,13865,1000,123,2021/6/1 8:24,1,8,24,8696,48936,8702,225992,116357,87,12,88,1,3,0.1174
38800,122,研发中心,79,591,27143,1000,108,2021/6/25 7:01,25,7,1,8682,48950,8697,226074,127687,25,11,77,1,1,0.4999
38801,122,研发中心,91,626,28161,1000,13,2021/5/14 7:00,14,7,0,8687,48961,8649,226144,134999,134,1,117,1,2,0.4296
38802,122,研发中心,13,699,23876,1000,123,2021/5/6 8:22,6,8,22,8649,48988,8702,226255,153039,142,13,88,1,4,0.4366
38803,122,研发中心,129,585,16128,1000,0,2021/6/22 6:47,22,6,47,8704,48948,8647,226065,126580,107,6,54,1,2,0.2455
38804,122,研发中心,26,543,38415,1000,105,2021/6/9 8:21,9,8,21,8656,48938,8695,225999,117782,54,14,111,1,2,0.4489
38805,122,研发中心,13,167,23281,1000,105,2021/5/16 8:01,16,8,1,8649,48796,8695,225384,25057,142,11,111,1,2,0.3799
38806,122,研发中心,38,889,22383,1000,91,2021/5/13 6:14,13,6,14,8664,49047,8689,226515,200314,93,10,134,1,1,0.1465
38807,122,研发中心,18,1107,31618,1000,15,2021/6/15 8:01,15,8,1,8652,49124,8651,226857,250194,100,8,112,1,2,0.0955
38808,122,研发中心,37,1074,38415,1000,44,2021/5/25 9:40,25,9,40,8663,49116,8667,226823,243302,39,9,66,1,1,0.4245
38809,122,研发中心,13,292,33545,1000,123,2021/6/10 7:46,10,7,46,8649,48845,8702,225619,60290,142,14,88,1,1,0.392
38810,122,研发中心,24,888,15482,1000,91,2021/6/28 7:53,28,7,53,8655,49046,8689,226510,199787,118,3,134,1,1,0.3555
38811,122,研发中心,89,37,26234,1000,105,2021/6/29 6:57,29,6,57,8686,48776,8695,225298,8053,21,7,111,2,1,0.5308
38812,122,研发中心,23,292,26831,1000,91,2021/5/5 8:33,5,8,33,8654,48845,8689,225620,60329,119,14,134,1,3,0.2719
38813,122,研发中心,39,1232,35884,1000,51,2021/5/24 7:30,24,7,30,8665,49154,8671,226969,276511,83,11,95,2,3,0.0436
38814,122,研发中心,91,649,28423,1000,40,2021/5/13 6:33,13,6,33,8687,48969,8663,226178,141705,134,10,15,1,1,0.274
38815,122,研发中心,36,976,15674,1000,87,2021/6/14 6:31,14,6,31,8662,49081,8686,226672,221084,66,5,100,1,2,0.2566
38816,122,研发中心,80,968,36113,1000,34,2021/6/25 7:39,25,7,39,8683,49078,8661,226653,219284,26,10,46,1,1,0.4837
38817,122,研发中心,108,970,11415,1000,80,2021/5/15 6:51,15,6,51,8696,49080,8684,226665,220217,87,15,11,2,2,0.1312
38818,122,研发中心,16,639,35288,1000,114,2021/6/10 7:57,10,7,57,8650,48964,8700,226153,138652,14,9,54,2,1,0.5245
38819,122,研发中心,61,443,15677,1000,25,2021/6/21 6:12,21,6,12,8673,48907,8657,225874,96211,52,6,42,1,1,0.35
38820,122,研发中心,125,473,34724,1000,51,2021/6/22 7:25,22,7,25,8703,48918,8671,225914,102333,119,5,95,2,3,0.3455
38821,122,研发中心,67,1252,14468,1000,9,2021/5/25 6:43,25,6,43,8675,49163,8648,227008,282301,45,5,6,2,1,0.3984
38822,122,研发中心,78,999,38867,1000,95,2021/6/13 7:17,13,7,17,8681,49088,8692,226699,227103,59,10,88,1,2,0.2594
38823,122,研发中心,36,192,12713,1000,92,2021/6/26 7:09,26,7,9,8662,48802,8690,225409,31059,66,9,85,1,1,0.1654
38824,122,研发中心,1,585,21782,1000,16,2021/5/19 6:49,19,6,49,8645,48948,8652,226060,126192,63,6,68,1,1,0.255
38825,122,研发中心,13,865,11485,1000,91,2021/5/21 8:08,21,8,8,8649,49039,8689,226483,193936,142,9,134,2,2,0.3859
38826,122,研发中心,78,1001,23128,1000,13,2021/6/24 7:00,24,7,0,8681,49090,8649,226714,227971,59,8,117,1,1,0.2977
38827,122,研发中心,39,958,25637,1000,88,2021/5/6 9:41,6,9,41,8665,49072,8687,226621,215456,83,9,29,1,1,0.1987
38828,122,研发中心,61,325,22177,1000,27,2021/6/6 6:54,6,6,54,8673,48860,8659,225693,69606,52,2,62,1,1,0.4268
38829,122,研发中心,13,962,14652,1000,91,2021/6/1 5:46,1,5,46,8649,49075,8689,226628,216629,142,11,134,1,2,0.4313
38830,122,研发中心,77,292,36534,1000,123,2021/6/29 9:23,29,9,23,8680,48845,8702,225623,60497,87,14,88,1,1,0.1875
38831,122,研发中心,129,965,38575,1000,105,2021/5/8 8:52,8,8,52,8704,49076,8695,226646,218204,107,13,111,2,1,0.2569
38832,122,研发中心,13,1206,21368,1000,115,2021/6/6 7:03,6,7,3,8649,49146,8701,226933,268892,142,5,48,1,1,0.4194
38833,122,研发中心,38,307,35674,1000,15,2021/5/7 6:46,7,6,46,8664,48852,8651,225647,64737,93,10,112,1,1,0.0969
38834,122,研发中心,93,59,21712,1000,115,2021/6/20 7:09,20,7,9,8689,48784,8701,225352,14621,11,14,48,1,2,0.607
38835,122,研发中心,129,244,17615,1000,27,2021/5/13 8:47,13,8,47,8704,48820,8659,225501,45553,107,8,62,1,1,0.1471
38836,122,研发中心,24,1185,12628,1000,13,2021/5/14 6:10,14,6,10,8655,49142,8649,226916,264711,118,4,117,1,1,0.4136
38837,122,研发中心,67,1237,17237,1000,90,2021/5/4 6:22,4,6,22,8675,49157,8688,226983,277986,45,6,127,1,3,0.3575
38838,122,研发中心,42,798,26574,1000,87,2021/6/17 7:14,17,7,14,8666,49026,8686,226456,177714,10,2,100,1,1,0.6834
38839,122,研发中心,125,421,11567,1000,108,2021/6/7 7:36,7,7,36,8703,48897,8697,225842,90258,119,12,77,1,2,0.2583
38840,122,研发中心,61,691,13752,1000,73,2021/5/19 6:42,19,6,42,8673,48983,8680,226239,151393,52,6,122,1,2,0.2939
38841,122,研发中心,24,54,28112,1000,27,2021/6/11 10:15,11,10,15,8655,48782,8659,225325,12958,118,14,62,2,1,0.4613
38842,122,研发中心,125,1202,31733,1000,95,2021/6/15 7:20,15,7,20,8703,49145,8692,226931,268425,119,14,88,1,2,0.2879
38843,122,研发中心,78,665,14115,1000,44,2021/5/2 7:25,2,7,25,8681,48974,8667,226211,145087,59,11,66,1,1,0.2573
38844,122,研发中心,125,169,28254,1000,34,2021/6/24 9:07,24,9,7,8703,48797,8661,225399,26223,119,11,46,1,1,0.2849
38845,122,研发中心,38,1073,12431,1000,95,2021/6/5 6:08,5,6,8,8664,49115,8692,226814,242848,93,13,88,1,1,0.2319
38846,122,研发中心,129,192,27881,1000,123,2021/5/28 8:37,28,8,37,8704,48802,8702,225414,31380,107,9,88,1,1,0.137
38847,122,研发中心,115,639,17237,1000,0,2021/6/27 8:52,27,8,52,8698,48964,8647,226158,138987,51,9,54,1,2,0.274
38848,122,研发中心,129,1247,15286,1000,102,2021/5/29 7:45,29,7,45,8704,49160,8694,227001,280537,107,13,103,2,4,0.2017
38849,122,研发中心,13,1132,25637,1000,88,2021/6/3 7:38,3,7,38,8649,49133,8687,226881,255427,142,13,29,1,2,0.403
38850,122,研发中心,79,758,12383,1000,102,2021/5/7 7:30,7,7,30,8682,49012,8694,226392,168149,25,13,103,1,1,0.4991
